"","model","alg","pilot","metric","version","variable","value"
"2239","hake","RWM",TRUE,"mle","original","n_eff",8764.92405799098
"2240","hake","RWM",TRUE,"mle","original","n_eff",9703.62341739099
"2241","hake","RWM",TRUE,"mle","original","n_eff",8882.54511580135
"2242","hake","RWM",TRUE,"mle","original","n_eff",9065.6731311713
"2243","hake","RWM",TRUE,"mle","original","n_eff",8122.42477592446
"2244","hake","RWM",TRUE,"mle","original","n_eff",9557.63855762821
"2245","hake","RWM",TRUE,"mle","original","n_eff",8632.9395367553
"2246","hake","RWM",TRUE,"mle","original","n_eff",8621.74551759515
"2247","hake","RWM",TRUE,"mle","original","n_eff",9250.60967029963
"2248","hake","RWM",TRUE,"mle","original","n_eff",8397.53743508175
"2249","hake","RWM",TRUE,"mle","original","n_eff",9483.26626950345
"2250","hake","RWM",TRUE,"mle","original","n_eff",8318.17270695701
"2251","hake","RWM",TRUE,"mle","original","n_eff",9670.00750862612
"2252","hake","RWM",TRUE,"mle","original","n_eff",8985.20341833279
"2253","hake","RWM",TRUE,"mle","original","n_eff",9232.23707608114
"2254","hake","RWM",TRUE,"mle","original","n_eff",8908.05978401783
"2255","hake","RWM",TRUE,"mle","original","n_eff",9209.98339303913
"2256","hake","RWM",TRUE,"mle","original","n_eff",9676.54010659795
"2257","hake","RWM",TRUE,"mle","original","n_eff",8126.7014194249
"2258","hake","RWM",TRUE,"mle","original","n_eff",9972.18083283764
"2259","hake","RWM",TRUE,"mle","original","n_eff",7902.15621764998
"2260","hake","RWM",TRUE,"mle","original","n_eff",6790.41430948572
"2261","hake","RWM",TRUE,"mle","original","n_eff",2131.74773630872
"2262","hake","RWM",TRUE,"mle","original","n_eff",2004.31342152185
"2263","hake","RWM",TRUE,"mle","original","n_eff",4593.48917529356
"2264","hake","RWM",TRUE,"mle","original","n_eff",9710.3094919097
"2265","hake","RWM",TRUE,"mle","original","n_eff",10023.9658859143
"2266","hake","RWM",TRUE,"mle","original","n_eff",9851.39476726445
"2267","hake","RWM",TRUE,"mle","original","n_eff",9725.81727718994
"2268","hake","RWM",TRUE,"mle","original","n_eff",10162.1580348153
"2269","hake","RWM",TRUE,"mle","original","n_eff",9665.77381015181
"2270","hake","RWM",TRUE,"mle","original","n_eff",9994.76026256451
"2271","hake","RWM",TRUE,"mle","original","n_eff",9756.50381589761
"2272","hake","RWM",TRUE,"mle","original","n_eff",10454.0832690336
"2273","hake","RWM",TRUE,"mle","original","n_eff",9523.76338845545
"2274","hake","RWM",TRUE,"mle","original","n_eff",10455.9955962373
"2275","hake","RWM",TRUE,"mle","original","n_eff",9717.60391616996
"2276","hake","RWM",TRUE,"mle","original","n_eff",10200.4083930235
"2277","hake","RWM",TRUE,"mle","original","n_eff",9344.53199802576
"2278","hake","RWM",TRUE,"mle","original","n_eff",9527.62840292821
"2279","hake","RWM",TRUE,"mle","original","n_eff",9922.29313417396
"2280","hake","RWM",TRUE,"mle","original","n_eff",10293.5171956244
"2281","hake","RWM",TRUE,"mle","original","n_eff",9848.23959793623
"2282","hake","RWM",TRUE,"mle","original","n_eff",9387.91175431047
"2283","hake","RWM",TRUE,"mle","original","n_eff",8065.31860025483
"2284","hake","RWM",TRUE,"mle","original","n_eff",7052.04986677075
"2285","hake","RWM",TRUE,"mle","original","n_eff",2058.09369976949
"2286","hake","RWM",TRUE,"mle","original","n_eff",4156.624693073
"2287","hake","RWM",TRUE,"mle","original","n_eff",7902.76608191609
"2288","hake","RWM",TRUE,"mle","original","n_eff",7373.6323684451
"2289","hake","RWM",TRUE,"mle","original","n_eff",6223.84162066246
"2290","hake","RWM",TRUE,"mle","original","n_eff",6703.53158929158
"2291","hake","RWM",TRUE,"mle","original","n_eff",7529.66268640855
"2292","hake","RWM",TRUE,"mle","original","n_eff",7214.12865562688
"2293","hake","RWM",TRUE,"mle","original","n_eff",8291.77925522624
"2294","hake","RWM",TRUE,"mle","original","n_eff",8744.11737676976
"2295","hake","RWM",TRUE,"mle","original","n_eff",7456.53714971448
"2296","hake","RWM",TRUE,"mle","original","n_eff",9692.0005535291
"2297","hake","RWM",TRUE,"mle","original","n_eff",7123.79980626602
"2298","hake","RWM",TRUE,"mle","original","n_eff",6396.86363786055
"2299","hake","RWM",TRUE,"mle","original","n_eff",8920.47227423442
"2300","hake","RWM",TRUE,"mle","original","n_eff",8932.61829044033
"2301","hake","RWM",TRUE,"mle","original","n_eff",8177.71883117695
"2302","hake","RWM",TRUE,"mle","original","n_eff",6051.24305606762
"2303","hake","RWM",TRUE,"mle","original","n_eff",9426.56353987484
"2304","hake","RWM",TRUE,"mle","original","n_eff",8548.98453755251
"2305","hake","RWM",TRUE,"mle","original","n_eff",5245.34232874222
"2306","hake","RWM",TRUE,"mle","original","n_eff",5995.03153721184
"2307","hake","RWM",TRUE,"mle","original","n_eff",8467.03468976995
"2308","hake","RWM",TRUE,"mle","original","n_eff",4836.29674681654
"2309","hake","RWM",TRUE,"mle","original","n_eff",3319.39182448115
"2310","hake","RWM",TRUE,"mle","original","n_eff",8676.96455824259
"2311","hake","RWM",TRUE,"mle","original","n_eff",4943.37768904028
"2312","hake","RWM",TRUE,"mle","original","n_eff",4538.31268230621
"2313","hake","RWM",TRUE,"mle","original","n_eff",5767.17415554092
"2314","hake","RWM",TRUE,"mle","original","n_eff",4814.20358688048
"2315","hake","RWM",TRUE,"mle","original","n_eff",6107.21794951568
"2316","hake","RWM",TRUE,"mle","original","n_eff",5892.49204179907
"2317","hake","RWM",TRUE,"mle","original","n_eff",4304.29348660087
"2318","hake","RWM",TRUE,"mle","original","n_eff",5723.88608332019
"2319","hake","RWM",TRUE,"mle","original","n_eff",5844.06800752918
"2320","hake","RWM",TRUE,"mle","original","n_eff",8820.16236669008
"2321","hake","RWM",TRUE,"mle","original","n_eff",5803.91745089436
"2322","hake","RWM",TRUE,"mle","original","n_eff",8676.17179642523
"2323","hake","RWM",TRUE,"mle","original","n_eff",6428.05521577897
"2324","hake","RWM",TRUE,"mle","original","n_eff",5739.44728819185
"2325","hake","RWM",TRUE,"mle","original","n_eff",9275.35369858276
"2326","hake","RWM",TRUE,"mle","original","n_eff",5635.08986810668
"2327","hake","RWM",TRUE,"mle","original","n_eff",6175.71797809439
"2328","hake","RWM",TRUE,"mle","original","n_eff",6575.11212875728
"2329","hake","RWM",TRUE,"mle","original","n_eff",6829.80480818269
"2330","hake","RWM",TRUE,"mle","original","n_eff",8644.36479935684
"2331","hake","RWM",TRUE,"mle","original","n_eff",7701.13806900982
"2332","hake","RWM",TRUE,"mle","original","n_eff",9086.23058852838
"2333","hake","RWM",TRUE,"mle","original","n_eff",9573.48154135132
"2334","hake","RWM",TRUE,"mle","original","n_eff",10330.3149269602
"2335","hake","RWM",TRUE,"mle","original","n_eff",9806.52685210033
"2336","hake","RWM",TRUE,"mle","original","n_eff",10274.3466562113
"2337","hake","RWM",TRUE,"mle","original","n_eff",10004.8893825298
"2338","hake","RWM",TRUE,"mle","original","n_eff",3587.61733530435
"2339","hake","RWM",TRUE,"mle","original","n_eff",7498.56008146523
"2340","hake","RWM",TRUE,"mle","original","n_eff",9422.26824962796
"2341","hake","RWM",TRUE,"mle","original","n_eff",9133.86060481257
"2342","hake","RWM",TRUE,"mle","original","n_eff",8608.57112692094
"2343","hake","RWM",TRUE,"mle","original","n_eff",8951.28525190063
"2344","hake","RWM",TRUE,"mle","original","n_eff",8821.15617129438
"2345","hake","RWM",TRUE,"mle","original","n_eff",9495.76564941854
"2346","hake","RWM",TRUE,"mle","original","n_eff",10037.7272457655
"2347","hake","RWM",TRUE,"mle","original","n_eff",9763.54378266288
"2348","hake","RWM",TRUE,"mle","original","n_eff",9337.15511578951
"2349","hake","RWM",TRUE,"mle","original","n_eff",10139.6443891082
"2350","hake","RWM",TRUE,"mle","original","n_eff",9680.56542618889
"2351","hake","RWM",TRUE,"mle","original","n_eff",9875.53368115301
"2352","hake","RWM",TRUE,"mle","original","n_eff",9907.31648149957
"2353","hake","RWM",TRUE,"mle","original","n_eff",9871.73406110363
"2354","hake","RWM",TRUE,"mle","original","n_eff",10099.5104224379
"2355","hake","RWM",TRUE,"mle","original","n_eff",9452.15238229021
"2356","hake","RWM",TRUE,"mle","original","n_eff",9284.64265742658
"2357","hake","RWM",TRUE,"mle","original","n_eff",8890.40443219087
"2358","hake","RWM",TRUE,"mle","original","n_eff",10344.8314210079
"2359","hake","RWM",TRUE,"mle","original","n_eff",10003.7422669398
"2360","hake","RWM",TRUE,"mle","original","n_eff",10191.9435792457
"2361","hake","RWM",TRUE,"mle","original","n_eff",9026.66066743546
"2362","hake","RWM",TRUE,"mle","original","n_eff",10100.6635385959
"2363","hake","RWM",TRUE,"mle","original","n_eff",9773.5204484847
"2364","hake","RWM",TRUE,"mle","original","n_eff",9616.26282970991
"2365","hake","RWM",TRUE,"mle","original","n_eff",9415.00487124504
"2366","hake","RWM",TRUE,"mle","original","n_eff",9441.35246711262
"2367","hake","RWM",TRUE,"mle","original","n_eff",9776.48606277593
"2368","hake","RWM",TRUE,"mle","original","n_eff",8580.4595245226
"2369","hake","RWM",TRUE,"mle","original","n_eff",10192.3394790606
"2370","hake","RWM",TRUE,"mle","original","n_eff",9649.44817648359
"2371","hake","RWM",TRUE,"mle","original","n_eff",9553.34777755747
"2372","hake","RWM",TRUE,"mle","original","n_eff",9714.7140762236
"2373","hake","RWM",TRUE,"mle","original","n_eff",9709.05633336641
"2374","hake","RWM",TRUE,"mle","original","n_eff",9583.84816536954
"2375","hake","RWM",TRUE,"mle","original","n_eff",8712.10558749523
"2376","hake","RWM",TRUE,"mle","original","n_eff",9394.90398651739
"2377","hake","RWM",TRUE,"mle","original","n_eff",9153.84839445444
"2378","hake","RWM",TRUE,"mle","original","n_eff",9074.35099523778
"2379","hake","RWM",TRUE,"mle","original","n_eff",8043.26407230202
"2380","hake","RWM",TRUE,"mle","original","n_eff",9309.79823620544
"2381","hake","RWM",TRUE,"mle","original","n_eff",8618.77152723316
"2382","hake","RWM",TRUE,"mle","original","n_eff",7215.16790513461
"2383","hake","RWM",TRUE,"mle","original","n_eff",8388.86383075605
"2384","hake","RWM",TRUE,"mle","original","n_eff",9645.18604001026
"2385","hake","RWM",TRUE,"mle","original","n_eff",9725.02951948132
"2386","hake","RWM",TRUE,"mle","original","n_eff",9217.2059465841
"2387","hake","RWM",TRUE,"mle","original","n_eff",9779.97422952096
"2388","hake","RWM",TRUE,"mle","original","n_eff",9269.46238360541
"2389","hake","RWM",TRUE,"mle","original","n_eff",9530.80004163005
"2390","hake","RWM",TRUE,"mle","original","n_eff",8641.35897425811
"2391","hake","RWM",TRUE,"mle","original","n_eff",7744.39015572184
"2392","hake","RWM",TRUE,"mle","original","n_eff",9793.48709377507
"2393","hake","RWM",TRUE,"mle","original","n_eff",8548.16807282519
"2394","hake","RWM",TRUE,"mle","original","n_eff",9008.89994772887
"2395","hake","RWM",TRUE,"mle","original","n_eff",7965.84822861404
"2396","hake","RWM",TRUE,"mle","original","n_eff",8917.06047528335
"2397","hake","RWM",TRUE,"mle","original","n_eff",8370.79455476336
"2398","hake","RWM",TRUE,"mle","original","n_eff",9532.10941412915
"2399","hake","RWM",TRUE,"mle","original","n_eff",8624.36164077424
"2400","hake","RWM",TRUE,"mle","original","n_eff",8263.71339541788
"2401","hake","RWM",TRUE,"mle","original","n_eff",9254.2056740133
"2402","hake","RWM",TRUE,"mle","original","n_eff",9318.88539623183
"2403","hake","RWM",TRUE,"mle","original","n_eff",8826.61586518058
"2404","hake","RWM",TRUE,"mle","original","n_eff",9054.65935611754
"2405","hake","RWM",TRUE,"mle","original","n_eff",9252.89957611236
"2406","hake","RWM",TRUE,"mle","original","n_eff",8855.37722570542
"2407","hake","RWM",TRUE,"mle","original","n_eff",8701.0008921359
"2408","hake","RWM",TRUE,"mle","original","n_eff",8704.60956293483
"2409","hake","RWM",TRUE,"mle","original","n_eff",8894.19693217078
"2410","hake","RWM",TRUE,"mle","original","n_eff",8624.38914273436
"2411","hake","RWM",TRUE,"mle","original","n_eff",9603.09711863546
"2412","hake","RWM",TRUE,"mle","original","n_eff",9420.80154053324
"2413","hake","RWM",TRUE,"mle","original","n_eff",8630.49467935411
"2414","hake","RWM",TRUE,"mle","original","n_eff",9769.56914415529
"2415","hake","RWM",TRUE,"mle","original","n_eff",8467.38391193277
"2416","hake","RWM",TRUE,"mle","original","n_eff",8722.09133993593
"2417","hake","RWM",TRUE,"mle","original","n_eff",8271.23519822001
"2418","hake","RWM",TRUE,"mle","original","n_eff",9446.70273958865
"2419","hake","RWM",TRUE,"mle","original","n_eff",8743.23993634783
"2420","hake","RWM",TRUE,"mle","original","n_eff",7876.297262228
"2421","hake","RWM",TRUE,"mle","original","n_eff",7835.63018716238
"2422","hake","RWM",TRUE,"mle","original","n_eff",8317.89512638337
"2423","hake","RWM",TRUE,"mle","original","n_eff",8100.6946587945
"2424","hake","RWM",TRUE,"mle","original","n_eff",8348.43397234333
"2425","hake","RWM",TRUE,"mle","original","n_eff",8512.34188469321
"2426","hake","RWM",TRUE,"mle","original","n_eff",9773.5430729634
"2427","hake","RWM",TRUE,"mle","original","n_eff",8649.57343412421
"2428","hake","RWM",TRUE,"mle","original","n_eff",9513.59147696607
"2429","hake","RWM",TRUE,"mle","original","n_eff",8911.92439210166
"2430","hake","RWM",TRUE,"mle","original","n_eff",8216.28506254266
"2431","hake","RWM",TRUE,"mle","original","n_eff",9096.51880860263
"2432","hake","RWM",TRUE,"mle","original","n_eff",9468.04521742077
"2433","hake","RWM",TRUE,"mle","original","n_eff",8724.57960731212
"2434","hake","RWM",TRUE,"mle","original","n_eff",8957.75540633427
"2435","hake","RWM",TRUE,"mle","original","n_eff",8271.48045636091
"2436","hake","RWM",TRUE,"mle","original","n_eff",8256.80591830036
"2437","hake","RWM",TRUE,"mle","original","n_eff",8432.84753519871
"2438","hake","RWM",TRUE,"mle","original","n_eff",8896.10728241869
"2439","hake","RWM",TRUE,"mle","original","n_eff",8358.29452458507
"2440","hake","RWM",TRUE,"mle","original","n_eff",8491.1384644097
"2441","hake","RWM",TRUE,"mle","original","n_eff",8330.76200692759
"2442","hake","RWM",TRUE,"mle","original","n_eff",8283.37596588401
"2443","hake","RWM",TRUE,"mle","original","n_eff",8025.67931271882
"2444","hake","RWM",TRUE,"mle","original","n_eff",8925.80271962944
"2445","hake","RWM",TRUE,"mle","original","n_eff",9005.4611960019
"2446","hake","RWM",TRUE,"mle","original","n_eff",8213.57363302893
"2447","hake","RWM",TRUE,"mle","original","n_eff",8948.81360939683
"2448","hake","RWM",TRUE,"mle","original","n_eff",8657.87285594072
"2449","hake","RWM",TRUE,"mle","original","n_eff",7541.28243169741
"2450","hake","RWM",TRUE,"mle","original","n_eff",8660.7877917694
"2451","hake","RWM",TRUE,"mle","original","n_eff",7803.88044156371
"2452","hake","RWM",TRUE,"mle","original","n_eff",9802.53624577207
"2453","hake","RWM",TRUE,"mle","original","n_eff",9896.38637867143
"2454","hake","RWM",TRUE,"mle","original","n_eff",8590.27932400339
"2455","hake","RWM",TRUE,"mle","original","n_eff",9360.5855076304
"2456","hake","RWM",TRUE,"mle","original","n_eff",9633.08193833749
"2457","hake","RWM",TRUE,"mle","original","n_eff",8764.92405799098
"2458","hake","RWM",TRUE,"mle","original","n_eff",9703.62341739099
"2459","hake","RWM",TRUE,"mle","original","n_eff",8882.54511580135
"2460","hake","RWM",TRUE,"mle","original","n_eff",9065.6731311713
"2461","hake","RWM",TRUE,"mle","original","n_eff",8122.42477592446
"2462","hake","RWM",TRUE,"mle","original","n_eff",9557.63855762821
"2463","hake","RWM",TRUE,"mle","original","n_eff",8632.9395367553
"2464","hake","RWM",TRUE,"mle","original","n_eff",8621.74551759515
"2465","hake","RWM",TRUE,"mle","original","n_eff",9250.60967029963
"2466","hake","RWM",TRUE,"mle","original","n_eff",8397.53743508175
"2467","hake","RWM",TRUE,"mle","original","n_eff",9483.26626950345
"2468","hake","RWM",TRUE,"mle","original","n_eff",8318.17270695701
"2469","hake","RWM",TRUE,"mle","original","n_eff",9670.00750862612
"2470","hake","RWM",TRUE,"mle","original","n_eff",8985.20341833279
"2471","hake","RWM",TRUE,"mle","original","n_eff",9232.23707608114
"2472","hake","RWM",TRUE,"mle","original","n_eff",8908.05978401783
"2473","hake","RWM",TRUE,"mle","original","n_eff",9209.98339303913
"2474","hake","RWM",TRUE,"mle","original","n_eff",9676.54010659795
"2475","hake","RWM",TRUE,"mle","original","n_eff",8126.7014194249
"2476","hake","RWM",TRUE,"mle","original","n_eff",9972.18083283764
"2477","hake","RWM",TRUE,"mle","original","n_eff",7902.15621764998
"2478","hake","RWM",TRUE,"mle","original","n_eff",6790.41430948572
"2479","halibut","RWM",TRUE,"mle","original","n_eff",2766.44966417315
"2480","halibut","RWM",TRUE,"mle","original","n_eff",3432.23396863479
"2481","halibut","RWM",TRUE,"mle","original","n_eff",3702.99836818377
"2482","halibut","RWM",TRUE,"mle","original","n_eff",3299.55106747091
"2483","halibut","RWM",TRUE,"mle","original","n_eff",1422.50851755286
"2484","halibut","RWM",TRUE,"mle","original","n_eff",42.5346627175477
"2485","halibut","RWM",TRUE,"mle","original","n_eff",11.6955122447806
"2486","halibut","RWM",TRUE,"mle","original","n_eff",89.0834919087108
"2487","halibut","RWM",TRUE,"mle","original","n_eff",68.1709712802689
"2488","halibut","RWM",TRUE,"mle","original","n_eff",12.6424368712801
"2489","halibut","RWM",TRUE,"mle","original","n_eff",31.1702191839762
"2490","halibut","RWM",TRUE,"mle","original","n_eff",27.6354278635844
"2491","halibut","RWM",TRUE,"mle","original","n_eff",158.039630863462
"2492","halibut","RWM",TRUE,"mle","original","n_eff",971.538430376118
"2493","halibut","RWM",TRUE,"mle","original","n_eff",883.936289638003
"2494","halibut","RWM",TRUE,"mle","original","n_eff",658.739761292704
"2495","halibut","RWM",TRUE,"mle","original","n_eff",900.983511663394
"2496","halibut","RWM",TRUE,"mle","original","n_eff",958.240629518177
"2497","halibut","RWM",TRUE,"mle","original","n_eff",1473.8788933461
"2498","halibut","RWM",TRUE,"mle","original","n_eff",872.711620358832
"2499","halibut","RWM",TRUE,"mle","original","n_eff",2210.82335377455
"2500","halibut","RWM",TRUE,"mle","original","n_eff",1996.04471599565
"2501","halibut","RWM",TRUE,"mle","original","n_eff",1278.49649977701
"2502","halibut","RWM",TRUE,"mle","original","n_eff",1784.60947705955
"2503","halibut","RWM",TRUE,"mle","original","n_eff",2490.43049934224
"2504","halibut","RWM",TRUE,"mle","original","n_eff",2677.34627695891
"2505","halibut","RWM",TRUE,"mle","original","n_eff",2696.30145008243
"2506","halibut","RWM",TRUE,"mle","original","n_eff",2130.27596004032
"2507","halibut","RWM",TRUE,"mle","original","n_eff",2595.133309281
"2508","halibut","RWM",TRUE,"mle","original","n_eff",2773.10511222131
"2509","halibut","RWM",TRUE,"mle","original","n_eff",3493.98919690627
"2510","halibut","RWM",TRUE,"mle","original","n_eff",3575.29853730664
"2511","halibut","RWM",TRUE,"mle","original","n_eff",2856.8782103374
"2512","halibut","RWM",TRUE,"mle","original","n_eff",3302.10157832794
"2513","halibut","RWM",TRUE,"mle","original","n_eff",3318.73806525869
"2514","halibut","RWM",TRUE,"mle","original","n_eff",3306.16884370299
"2515","halibut","RWM",TRUE,"mle","original","n_eff",3964.75458595789
"2516","halibut","RWM",TRUE,"mle","original","n_eff",4063.38338220735
"2517","halibut","RWM",TRUE,"mle","original","n_eff",4333.60502083623
"2518","halibut","RWM",TRUE,"mle","original","n_eff",4034.00542370408
"2519","halibut","RWM",TRUE,"mle","original","n_eff",3994.55857163771
"2520","halibut","RWM",TRUE,"mle","original","n_eff",3482.54309975117
"2521","halibut","RWM",TRUE,"mle","original","n_eff",3920.01378106442
"2522","halibut","RWM",TRUE,"mle","original","n_eff",3929.35141759328
"2523","halibut","RWM",TRUE,"mle","original","n_eff",3887.62848623992
"2524","halibut","RWM",TRUE,"mle","original","n_eff",3874.58664910078
"2525","halibut","RWM",TRUE,"mle","original","n_eff",2740.61277149386
"2526","halibut","RWM",TRUE,"mle","original","n_eff",4007.81259657089
"2527","halibut","RWM",TRUE,"mle","original","n_eff",3662.25739656754
"2528","halibut","RWM",TRUE,"mle","original","n_eff",3718.4429921368
"2529","halibut","RWM",TRUE,"mle","original","n_eff",3718.99732283353
"2530","halibut","RWM",TRUE,"mle","original","n_eff",4268.83641024686
"2531","halibut","RWM",TRUE,"mle","original","n_eff",3851.51404883712
"2532","halibut","RWM",TRUE,"mle","original","n_eff",4031.69797023351
"2533","halibut","RWM",TRUE,"mle","original","n_eff",4001.21767490058
"2534","halibut","RWM",TRUE,"mle","original","n_eff",4118.59888301399
"2535","halibut","RWM",TRUE,"mle","original","n_eff",3826.65329496291
"2536","halibut","RWM",TRUE,"mle","original","n_eff",3849.05976702567
"2537","halibut","RWM",TRUE,"mle","original","n_eff",3814.07866627263
"2538","halibut","RWM",TRUE,"mle","original","n_eff",3509.95950744594
"2539","halibut","RWM",TRUE,"mle","original","n_eff",3767.06813584614
"2540","halibut","RWM",TRUE,"mle","original","n_eff",4253.94947788422
"2541","halibut","RWM",TRUE,"mle","original","n_eff",3946.28669387201
"2542","halibut","RWM",TRUE,"mle","original","n_eff",3780.03294659437
"2543","halibut","RWM",TRUE,"mle","original","n_eff",4045.2583063683
"2544","halibut","RWM",TRUE,"mle","original","n_eff",2284.22238141181
"2545","halibut","RWM",TRUE,"mle","original","n_eff",1719.48391231239
"2546","halibut","RWM",TRUE,"mle","original","n_eff",1824.92346764913
"2547","halibut","RWM",TRUE,"mle","original","n_eff",1313.81023672104
"2548","halibut","RWM",TRUE,"mle","original","n_eff",3092.29378333684
"2549","halibut","RWM",TRUE,"mle","original","n_eff",1623.89277336676
"2550","halibut","RWM",TRUE,"mle","original","n_eff",1242.22370860844
"2551","halibut","RWM",TRUE,"mle","original","n_eff",1256.14051753629
"2552","halibut","RWM",TRUE,"mle","original","n_eff",666.007747686292
"2553","halibut","RWM",TRUE,"mle","original","n_eff",2177.39336875875
"2554","halibut","RWM",TRUE,"mle","original","n_eff",1083.84314583705
"2555","halibut","RWM",TRUE,"mle","original","n_eff",5846.51072819612
"2556","halibut","RWM",TRUE,"mle","original","n_eff",147.163690866776
"2557","halibut","RWM",TRUE,"mle","original","n_eff",63.6006384173519
"2558","halibut","RWM",TRUE,"mle","original","n_eff",219.679053665357
"2559","halibut","RWM",TRUE,"mle","original","n_eff",29.7095044947801
"2560","halibut","RWM",TRUE,"mle","original","n_eff",89.5027250419776
"2561","halibut","RWM",TRUE,"mle","original","n_eff",38.1736545431253
"2562","halibut","RWM",TRUE,"mle","original","n_eff",976.86090698972
"2563","halibut","RWM",TRUE,"mle","original","n_eff",160.732046287474
"2564","halibut","RWM",TRUE,"mle","original","n_eff",3608.727067653
"2565","halibut","RWM",TRUE,"mle","original","n_eff",3836.70129610055
"2566","halibut","RWM",TRUE,"mle","original","n_eff",2979.21489236083
"2567","halibut","RWM",TRUE,"mle","original","n_eff",3294.32210504965
"2568","halibut","RWM",TRUE,"mle","original","n_eff",3361.72402235224
"2569","halibut","RWM",TRUE,"mle","original","n_eff",3713.15838535295
"2570","halibut","RWM",TRUE,"mle","original","n_eff",4248.06295386915
"2571","halibut","RWM",TRUE,"mle","original","n_eff",4061.85298143451
"2572","halibut","RWM",TRUE,"mle","original","n_eff",3997.45673311299
"2573","halibut","RWM",TRUE,"mle","original","n_eff",3869.95136749346
"2574","halibut","RWM",TRUE,"mle","original","n_eff",3731.71061432772
"2575","halibut","RWM",TRUE,"mle","original","n_eff",4101.95199417405
"2576","halibut","RWM",TRUE,"mle","original","n_eff",4032.45136964767
"2577","halibut","RWM",TRUE,"mle","original","n_eff",3969.87299412382
"2578","halibut","RWM",TRUE,"mle","original","n_eff",3713.19702272781
"2579","halibut","RWM",TRUE,"mle","original","n_eff",3533.18802208913
"2580","halibut","RWM",TRUE,"mle","original","n_eff",3595.59551122711
"2581","halibut","RWM",TRUE,"mle","original","n_eff",3767.41486203049
"2582","halibut","RWM",TRUE,"mle","original","n_eff",3535.79158720874
"2583","halibut","RWM",TRUE,"mle","original","n_eff",4073.25349582495
"2584","halibut","RWM",TRUE,"mle","original","n_eff",4246.04618276575
"2585","halibut","RWM",TRUE,"mle","original","n_eff",4095.10112971074
"2586","halibut","RWM",TRUE,"mle","original","n_eff",3710.76875455642
"2587","halibut","RWM",TRUE,"mle","original","n_eff",3859.1728724388
"2588","halibut","RWM",TRUE,"mle","original","n_eff",4008.11920167071
"2589","halibut","RWM",TRUE,"mle","original","n_eff",3930.51214621905
"2590","halibut","RWM",TRUE,"mle","original","n_eff",4012.13398371174
"2591","halibut","RWM",TRUE,"mle","original","n_eff",3626.99578565908
"2592","halibut","RWM",TRUE,"mle","original","n_eff",3626.80218304572
"2593","halibut","RWM",TRUE,"mle","original","n_eff",3932.01247805374
"2594","halibut","RWM",TRUE,"mle","original","n_eff",3685.65497454902
"2595","halibut","RWM",TRUE,"mle","original","n_eff",3538.35495058738
"2596","halibut","RWM",TRUE,"mle","original","n_eff",3768.12559808815
"2597","halibut","RWM",TRUE,"mle","original","n_eff",3322.89656844587
"2598","halibut","RWM",TRUE,"mle","original","n_eff",3964.73080917522
"2599","halibut","RWM",TRUE,"mle","original","n_eff",3875.75152938038
"2600","halibut","RWM",TRUE,"mle","original","n_eff",3605.90094921425
"2601","halibut","RWM",TRUE,"mle","original","n_eff",3848.00704711569
"2602","halibut","RWM",TRUE,"mle","original","n_eff",3728.78895255508
"2603","halibut","RWM",TRUE,"mle","original","n_eff",3868.87843129953
"2604","halibut","RWM",TRUE,"mle","original","n_eff",3991.72245415835
"2605","halibut","RWM",TRUE,"mle","original","n_eff",3986.95069363537
"2606","halibut","RWM",TRUE,"mle","original","n_eff",3544.3958098129
"2607","halibut","RWM",TRUE,"mle","original","n_eff",4009.10346093032
"2608","halibut","RWM",TRUE,"mle","original","n_eff",3714.31009137436
"2609","halibut","RWM",TRUE,"mle","original","n_eff",3975.17970722707
"2610","halibut","RWM",TRUE,"mle","original","n_eff",3486.60694818562
"2611","halibut","RWM",TRUE,"mle","original","n_eff",4076.97568353126
"2612","halibut","RWM",TRUE,"mle","original","n_eff",3490.99127110264
"2613","halibut","RWM",TRUE,"mle","original","n_eff",3316.04038726366
"2614","halibut","RWM",TRUE,"mle","original","n_eff",3405.06157185147
"2615","halibut","RWM",TRUE,"mle","original","n_eff",3174.84674253594
"2616","halibut","RWM",TRUE,"mle","original","n_eff",3678.77849510763
"2617","halibut","RWM",TRUE,"mle","original","n_eff",3570.68451909789
"2618","halibut","RWM",TRUE,"mle","original","n_eff",3505.49208363433
"2619","halibut","RWM",TRUE,"mle","original","n_eff",3330.75593637277
"2620","halibut","RWM",TRUE,"mle","original","n_eff",3698.913263015
"2621","halibut","RWM",TRUE,"mle","original","n_eff",3625.5437719734
"2622","halibut","RWM",TRUE,"mle","original","n_eff",3438.27382223017
"2623","halibut","RWM",TRUE,"mle","original","n_eff",3506.72593762258
"2624","halibut","RWM",TRUE,"mle","original","n_eff",4024.85671981117
"2625","halibut","RWM",TRUE,"mle","original","n_eff",3990.89866650133
"2626","halibut","RWM",TRUE,"mle","original","n_eff",3825.13291398246
"2627","halibut","RWM",TRUE,"mle","original","n_eff",3970.95583130974
"2628","halibut","RWM",TRUE,"mle","original","n_eff",3847.48681461648
"2629","halibut","RWM",TRUE,"mle","original","n_eff",4093.11758029987
"2630","halibut","RWM",TRUE,"mle","original","n_eff",4062.66733242731
"2631","halibut","RWM",TRUE,"mle","original","n_eff",3928.92209086679
"2632","halibut","RWM",TRUE,"mle","original","n_eff",3795.83408331186
"2633","halibut","RWM",TRUE,"mle","original","n_eff",3971.74397611469
